User-ID,User-name,Location,Age
17373,user17373,roma-lazio-italy,28
17389,user17389,tucson-arizona-usa,41
17404,user17404,sierra vista-,70
17420,user17420,sun lakes-arizona-usa,62
17427,user17427,san jose-california-usa,32
17430,user17430,regina-saskatchewan-canada,18
17433,user17433,york-pennsylvania-usa,36
17446,user17446,whittier-california-usa,20
17448,user17448,tucson-arizona-usa,43
17452,user17452,singapore-n/a-singapore,46
17455,user17455,brooklyn-new york-usa,38
17457,user17457,tucson-arizona-usa,43
17459,user17459,a dream folding in on itselfand ever expanding-michigan-usa,25
17461,user17461,summerville-south carolina-usa,37
17464,user17464,farmington-new mexico-usa,64
17475,user17475,kirkland-arizona-usa,51
17487,user17487,circle pines-minnesota-usa,61
17493,user17493,london-england-united kingdom,34
17498,user17498,green bay-wisconsin-usa,19
17507,user17507,dublin-dublin-ireland,37
17508,user17508,santa rosa-california-usa,32
17513,user17513,minneapolis-minnesota-usa,33
17523,user17523,dothan-alabama-usa,23
17528,user17528,singapore-n/a-singapore,22
17536,user17536,sharon-kansas-usa,33
17541,user17541,crosslake-minnesota-usa,13
17559,user17559,saskatoon-saskatchewan-canada,45
17560,user17560,melzo-lombardia-italy,28
17569,user17569,crestview-florida-usa,30
17571,user17571,doylestown-pennsylvania-usa,58
17574,user17574,essen-nordrhein-westfalen-germany,23
17578,user17578,frankfurt-hessen-germany,37
17589,user17589,westminster-maryland-usa,46
17590,user17590,usa-california-usa,16
17596,user17596,brighton & hove-england-united kingdom,31
17600,user17600,mannheim-baden-wuerttemberg-germany,21
17606,user17606,birmingham-alabama-usa,42
17608,user17608,louisville-kentucky-usa,45
17613,user17613,cincinnati-ohio-usa,44
17614,user17614,sugar land-texas-usa,49
17634,user17634,toronto-ontario-canada,28
17635,user17635,portland-oregon-usa,16
17644,user17644,hillsborough-new jersey-usa,26
17646,user17646,figino-n/a-switzerland,40
17661,user17661,new york-new york-usa,25
17663,user17663,surrey-west byfleet-united kingdom,51
17665,user17665,po-toscana-italy,40
17667,user17667,iowa city-iowa-usa,33
17671,user17671,springfield-missouri-usa,35
17676,user17676,berlin-berlin-germany,28
17684,user17684,bryan-texas-usa,58
17689,user17689,shrewsbury-new jersey-usa,1
17702,user17702,bochum-nordrhein-westfalen-germany,21
17703,user17703,newport beach-california-usa,28
17704,user17704,houston-texas-usa,65
17710,user17710,hockessin-delaware-usa,51
17711,user17711,datteln-nordrhein-westfalen-germany,35
17721,user17721,edmonton-alberta-canada,28
17725,user17725,mt. sinai-new york-usa,20
17726,user17726,ottawa-ontario-canada,33
17729,user17729,highton-geelong-victoria-australia,22
17733,user17733,beloit-wisconsin-usa,56
17740,user17740,middlebury-vermont-usa,34
17742,user17742,river falls-wisconsin-usa,39
17746,user17746,paris-france-france,25
17756,user17756,new lenox-illinois-usa,56
17759,user17759,little canada-minnesota-usa,50
17763,user17763,springfield-missouri-usa,14
17766,user17766,vaucluse-n/a-france,34
17768,user17768,new york city-new york-usa,20
17774,user17774,west seneca-new york-usa,25
17777,user17777,aveiro-litoral norte-portugal,31
17781,user17781,pittsburg-california-usa,19
17788,user17788,chatenoy-loiret-france,32
17789,user17789,paris-idf-france,26
17792,user17792,geltendorf-bayern-germany,40
17796,user17796,edwards-california-usa,23
17799,user17799,zoolooriver-,25
17803,user17803,málaga-málaga-spain,21
17808,user17808,tucson-arizona-usa,59
17822,user17822,isny-baden-wuerttemberg-germany,34
17826,user17826,league city-texas-usa,50
17836,user17836,bloomington-indiana-usa,17
17842,user17842,washington-dc-usa,21
17851,user17851,philadelphia-pennsylvania-usa,52
17857,user17857,pittsburgh-pennsylvania-usa,20
17859,user17859,roanoke-virginia-usa,43
17866,user17866,easton-pennsylvania-usa,36
17872,user17872,halle-sachsen-anhalt-germany,24
17877,user17877,berlin-berlin-germany,30
17887,user17887,minneapolis-minnesota-usa,48
17890,user17890,wisconsin rapids-wisconsin-usa,17
17892,user17892,millsboro-delaware-usa,56
17894,user17894,alabaster-alabama-usa,47
17901,user17901,ft lauderdale-florida-usa,66
17906,user17906,suisun city-california-usa,61
17907,user17907,suisun city-california-usa,61
17917,user17917,hamilton-ontario-canada,23
17928,user17928,onalaska-wisconsin-usa,13
17945,user17945,ilmenau-thueringen-germany,26
17949,user17949,rochelle-illinois-usa,38
17950,user17950,puchong-selangor-malaysia,32
17954,user17954,harrisonburg-virginia-usa,38
17957,user17957,barcelona-barcelona-spain,25
17960,user17960,west berlin-new jersey-usa,17
17961,user17961,rhinelander-wisconsin-usa,26
17970,user17970,chesterland-ohio-usa,40
17982,user17982,sperry-oklahoma-usa,12
17984,user17984,edinburg-texas-usa,35
17986,user17986,sewell-new jersey-usa,45
17988,user17988,payson-arizona-usa,63
18002,user18002,oakville-ontario-canada,23
18003,user18003,irvington-new jersey-usa,26
18004,user18004,omaha-nebraska-usa,11
18009,user18009,baldwin-new york-usa,35
18012,user18012,us airforce-naval air station keflavik-iceland-iceland,24
18016,user18016,new port richey-florida-usa,21
18022,user18022,robbins-illinois-usa,33
18026,user18026,charleston-south carolina-usa,29
18035,user18035,detroit-michigan-usa,21
18038,user18038,miami-florida-usa,29
18039,user18039,southfield-michigan-usa,56
18059,user18059,phoenix-arizona-usa,38
18062,user18062,evans-georgia-usa,17
18065,user18065,south euclid-ohio-usa,34
18067,user18067,kajang-selangor-malaysia,33
18077,user18077,aubrey-texas-usa,26
18082,user18082,southern-california-usa,38
18087,user18087,bordeaux-aquitaine-france,27
18090,user18090,new orleans-louisiana-usa,46
18095,user18095,birmingham-alabama-usa,30
18097,user18097,kiel-schleswig-holstein-germany,27
18102,user18102,new york-new york-usa,25
18105,user18105,east york-ontario-canada,47
18108,user18108,ewing-new jersey-usa,15
18114,user18114,olympia-washington-usa,47
18126,user18126,richmond hill-ontario-canada,17
18132,user18132,valenzuela city-manila-philippines,26
18133,user18133,raleigh-north carolina-usa,39
18134,user18134,ulm-baden-wuerttemberg-germany,23
18147,user18147,manchester-michigan-usa,55
18154,user18154,löhne-nordrhein-westfalen-germany,37
18155,user18155,sydney-new south wales-australia,26
18157,user18157,london-ontario-canada,29
18161,user18161,liège-,27
18162,user18162,las vegas-nevada-usa,56
18164,user18164,coventry-england-united kingdom,33
18167,user18167,lansing-michigan-usa,34
18170,user18170,reus-catalunya-andorra,27
18172,user18172,levittown-pennsylvania-usa,36
18173,user18173,singapore-,34
18179,user18179,fort washington-pennsylvania-usa,46
18185,user18185,nanaimo-british columbia-canada,27
18186,user18186,lille-nord-pas de calais-france,33
18196,user18196,paris-ile de france-france,28
18199,user18199,highlands ranch-colorado-usa,56
18201,user18201,vigevano-lombardia-italy,40
18204,user18204,boston-massachusetts-usa,51
18210,user18210,eynatten-lg-belgium,36
18212,user18212,germantown-wisconsin-usa,19
18213,user18213,raleigh-north carolina-usa,25
18216,user18216,houston-texas-usa,50
18217,user18217,denton-texas-usa,50
18221,user18221,duxbury-massachusetts-usa,51
18250,user18250,york-pennsylvania-usa,31
18254,user18254,nanaimo-british columbia-canada,34
18256,user18256,fort frances-ontario-canada,16
18263,user18263,everett-washington-usa,24
18282,user18282,ottawa-ontario-canada,39
18288,user18288,rochester-new york-usa,23
18294,user18294,pavia-lombardia-italy,35
18309,user18309,rennes-bretagne-france,34
18310,user18310,aurora-colorado-usa,23
18312,user18312,mentor-ohio-usa,54
18313,user18313,cheltenham-gloucestershire-united kingdom,36
18323,user18323,augusta-maine-usa,41
18332,user18332,salinas-california-usa,30
18333,user18333,grapevine-texas-usa,53
18342,user18342,valenciennes-n/a-france,35
18343,user18343,auckland-n/a-new zealand,34
18349,user18349,lawrence-kansas-usa,62
18351,user18351,eugene-oregon-usa,23
18356,user18356,trois-rivières-quebec-canada,19
18362,user18362,leipzig-sachsen-germany,43
18366,user18366,philadelphia-pennsylvania-usa,33
18369,user18369,badajoz-badajoz-spain,27
18370,user18370,chicago-illinois-usa,27
18375,user18375,rapid city-south dakota-usa,74
18379,user18379,rouffiac tolosan-haute-garonne-france,25
18384,user18384,palma de mallorca-baleares-spain,37
18385,user18385,north plainfield-new jersey-usa,33
18395,user18395,redmond-oregon-usa,44
18398,user18398,hamburg-hamburg-germany,28
18403,user18403,asheville-north carolina-usa,39
18407,user18407,vancouver-british columbia-canada,33
18411,user18411,fellbach-baden-wuerttemberg-germany,40
18412,user18412,thun-bern-switzerland,44
18414,user18414,hamburg-hamburg-germany,28
18420,user18420,67346 speyer-rheinland-pfalz-germany,45
18428,user18428,frankfurt am main-hessen-germany,36
18433,user18433,moraga-california-usa,52
18439,user18439,folsom-california-usa,38
18440,user18440,hollister-missouri-usa,55
18443,user18443,castine-maine-usa,68
18444,user18444,austin-texas-usa,46
18456,user18456,london-england-united kingdom,26
18464,user18464,padova-veneto-italy,32
18466,user18466,kingston-new york-usa,42
18470,user18470,little rock-arkansas-usa,46
18479,user18479,padova-veneto-italy,31
18491,user18491,valencia-valencia-spain,28
18492,user18492,kansas city-missouri-usa,34
18494,user18494,durbuy-luxembourg-belgium,34
18499,user18499,glasgow-scotland-united kingdom,26
18507,user18507,minot-north dakota-usa,58
18527,user18527,shiraz-fars-iran,45
18541,user18541,logansville-georgia-usa,36
18542,user18542,san diego-california-usa,16
18556,user18556,loveland-ohio-usa,34
18562,user18562,halifax-nova scotia-canada,25
18565,user18565,edmonton-alberta-canada,34
18567,user18567,little rock-arkansas-usa,20
18568,user18568,pasadena-california-usa,24
18580,user18580,richmond-virginia-usa,15
18582,user18582,seinäjoki-\n/a\-finland,20
18583,user18583,denver-colorado-usa,48
18587,user18587,louisville--usa,30
18589,user18589,ballwin-missouri-usa,33
18596,user18596,mattison-new york-usa,19
18603,user18603,oceanside-california-usa,53
18607,user18607,bonsall-california-usa,36
18610,user18610,englewood-new jersey-usa,14
18629,user18629,wilmington-massachusetts-usa,41
18641,user18641,thousand oaks-california-usa,18
18649,user18649,auckland-auckland-new zealand,55
18650,user18650,auburn-washington-usa,14
18660,user18660,new kensington-pennsylvania-usa,35
18672,user18672,suffolk county long island-new york-usa,47
18679,user18679,london-england-united kingdom,30
18682,user18682,manchester-england-united kingdom,54
18691,user18691,aguascalientes-aguascalientes-mexico,26
18696,user18696,much-nordrhein-westfalen-germany,39
18701,user18701,sidney-ohio-usa,48
18702,user18702,knoxville-tennessee-usa,24
18705,user18705,feldkirchen/munich-bayern-germany,42
18710,user18710,union bridge-maryland-usa,25
18714,user18714,milwaukee-wisconsin-usa,31
18719,user18719,strongsville-ohio-usa,63
18722,user18722,fairfield-connecticut-usa,41
18741,user18741,kerpen-nordrhein-westfalen-germany,44
18747,user18747,cape town-western cape-south africa,22
18748,user18748,newport news-virginia-usa,58
18750,user18750,l`ancienne-lorette-quebec-canada,53
18758,user18758,london-england-united kingdom,35
18772,user18772,karlsruhe-baden-wuerttemberg-germany,23
18780,user18780,zaragoza-zaragoza-spain,17
18782,user18782,garden city-kansas-usa,17
18789,user18789,ft worth-texas-usa,20
18795,user18795,waterloo-ontario-canada,14
18802,user18802,st. louis-missouri-usa,16
18805,user18805,winnipeg-manitoba-canada,15
18806,user18806,los angeles-california-usa,39
18836,user18836,herkimer-new york-usa,40
18843,user18843,wollongong-new south wales-australia,59
18845,user18845,llandudno-wales-united kingdom,45
18850,user18850,berlin-berlin-germany,28
18852,user18852,barcelona-catalonia-spain,44
18860,user18860,braga-braga-portugal,38
18861,user18861,orlando-florida-usa,45
18865,user18865,zaragoza-aragon-spain,42
18869,user18869,arnold-maryland-usa,38
18870,user18870,tampa-florida-usa,57
18879,user18879,pasadena-maryland-usa,40
18880,user18880,balimore-maryland-usa,37
18884,user18884,lancaster-pennsylvania-usa,61
18885,user18885,apex-north carolina-usa,13
18894,user18894,penthalaz-vaud-switzerland,29
18900,user18900,seattle-washington-usa,43
18908,user18908,greenville-georgia-usa,29
18913,user18913,jasper-alabama-usa,33
18916,user18916,bay minette-alabama-usa,18
18922,user18922,birmingham-alabama-usa,30
18924,user18924,new market-alabama-usa,36
18945,user18945,houston-texas-usa,43
18951,user18951,tucson-arizona-usa,65
18952,user18952,bby/coq/newwest/van/lang-british columbia-canada,17
18973,user18973,strongsville-ohio-usa,47
18979,user18979,huntington beach-california-usa,36
18997,user18997,westminster-colorado-usa,59
19010,user19010,rotterdam-zuid-holland-netherlands,18
19018,user19018,aurora-,25
19019,user19019,edmonton-,38
19029,user19029,vancouver-british columbia-canada,39
19031,user19031,grand junction-colorado-usa,58
19035,user19035,kassel-hessen-germany,17
19036,user19036,quincy-massachusetts-usa,25
19038,user19038,minneapolis-minnesota-usa,30
19042,user19042,phoenix-arizona-usa,27
19044,user19044,viersen-nordrhein-westfalen-germany,17
19046,user19046,brisbane-queensland-australia,28
19050,user19050,potomac falls-virginia-usa,16
19055,user19055,melbourne-victoria-australia,21
19057,user19057,orlando-florida-usa,53
19065,user19065,bonn-nordrhein-westfalen-germany,24
19069,user19069,baltimore-maryland-usa,32
19077,user19077,naples-florida-usa,44
19081,user19081,lake forest-california-usa,65
19085,user19085,menomonie-wisconsin-usa,60
19089,user19089,skokie-illinois-usa,22
19096,user19096,stockport   cheshire-england-united kingdom,45
19101,user19101,cambridge-massachusetts-usa,67
19102,user19102,fochabers-scotland-united kingdom,36
19107,user19107,thousand oaks-california-usa,45
19110,user19110,clearwater-florida,47
19112,user19112,montréal-quebec-canada,25
19117,user19117,ormeau-queensland-australia,14
19121,user19121,alella-catalunya-spain,37
19122,user19122,banff-,53
19124,user19124,kyongsan-kyongpook-south korea,33
19129,user19129,saskatoon-saskatchewan-canada,45
19132,user19132,san lorenzo-california-usa,17
19135,user19135,erlangen-bayern-germany,34
19140,user19140,barcelona-n/a-spain,50
19142,user19142,syracuse-new york-usa,48
19146,user19146,browns mills-new jersey-usa,35
19148,user19148,birmingham-alabama-usa,39
19150,user19150,brattleboro-vermont-usa,23
19157,user19157,el paso-texas-usa,19
19164,user19164,meadow lake-saskatchewan-canada,40
19165,user19165,stoneham-massachusetts-usa,46
19170,user19170,lacey-washington-usa,30
19174,user19174,springfield-missouri-usa,25
19188,user19188,phoenix-arizona-usa,18
19200,user19200,freienstein-zürich-switzerland,59
19206,user19206,villar dora (to)-piemonte-italy,38
19212,user19212,glendale-california-usa,33
19217,user19217,los angeles-california-usa,73
19220,user19220,hatboro-pennsylvania-usa,47
19221,user19221,omaha-nebraska-usa,33
19223,user19223,san diego-california-usa,72
19225,user19225,rio de janeiro-rio de janeiro-usa,23
19227,user19227,burks falls-ontario-canada,51
19237,user19237,brooksville-florida-usa,49
19238,user19238,stockton-on-tees-england-united kingdom,34
19246,user19246,heswall-england-united kingdom,63
19248,user19248,perry-florida-usa,46
19254,user19254,zürich-zürich-switzerland,25
19259,user19259,nutley-new jersey-usa,45
19268,user19268,lewiston-,40
19275,user19275,los angeles-california-usa,57
19280,user19280,a-alabama-united kingdom,24
19281,user19281,via giacomo bove 30/a roma-lazio-italy,34
19287,user19287,kamloops-british columbia-canada,23
19293,user19293,toulouse-toulouse-france,33
19295,user19295,pontiac-michigan-usa,21
19296,user19296,paris-n/a-france,30
19303,user19303,san jose-california-usa,48
19319,user19319,montgomery village-maryland-usa,53
19320,user19320,conneautville-,47
19328,user19328,milwaukee-wisconsin-usa,48
19330,user19330,milford-connecticut-usa,66
19332,user19332,shoreview-minnesota-usa,67
19338,user19338,henderson-nevada-usa,58
19339,user19339,o`fallon-missouri-usa,44
19362,user19362,sunrise-florida-usa,34
19365,user19365,salem-illinois-usa,64
19371,user19371,royal oak-michigan-usa,52
19373,user19373,dayton-ohio-usa,26
19374,user19374,neustadt-niedersachsen-germany,19
19378,user19378,oolitic-indiana-usa,45
19381,user19381,bessemer-alabama-usa,61
19391,user19391,kirkwood-missouri-usa,63
19395,user19395,gardencity-new york-usa,26
19416,user19416,greenfield-massachusetts-usa,44
19422,user19422,indialantic-florida-usa,37
19424,user19424,st. louis-missouri-usa,67
19433,user19433,palmdale-california-usa,48
19436,user19436,bruxelles-bruxelles capitale-belgium,21
19440,user19440,frascati-toscana-italy,34
19448,user19448,melbourne-victoria-australia,49
19477,user19477,wadsworth-illinois-usa,47
19484,user19484,charleston-west virginia-usa,55
19487,user19487,eureka-california-usa,56
19498,user19498,perth-western australia-australia,40
19503,user19503,lees summit-missouri-usa,61
19509,user19509,lisboa-lisboa-portugal,39
19515,user19515,tacoma-washington-usa,39
19522,user19522,candler-north carolina-usa,54
19529,user19529,priest river-idaho-usa,44
19532,user19532,orlando-florida-usa,37
19544,user19544,hemet-california-usa,69
19561,user19561,vancouver-british columbia-canada,28
19565,user19565,dekalb-illinois-usa,24
19570,user19570,bolingbrook-illinois-usa,63
19573,user19573,stockton-california-usa,69
19574,user19574,caledonia-illinois-usa,59
19575,user19575,cologne-germany-germany,28
19577,user19577,chicago-illinois-usa,72
19578,user19578,kingston-massachusetts-usa,48
19580,user19580,roseville-minnesota-usa,51
19582,user19582,acton-maine-usa,56
19586,user19586,milford-new jersey-usa,42
19589,user19589,siasconset-massachusetts-usa,50
19609,user19609,jenkintown-pennsylvania-usa,28
19611,user19611,salzgitter-niedersachsen-germany,36
19617,user19617,whitewater-wisconsin-usa,20
19626,user19626,belleville-wisconsin-usa,28
19635,user19635,aviles-asturias-spain,23
19636,user19636,london-ontario-canada,19
19638,user19638,winnipeg-manitoba-canada,42
19639,user19639,philadelphia-pennsylvania-usa,35
19645,user19645,somerville-massachusetts-usa,28
19648,user19648,roswell-georgia-usa,27
19653,user19653,macon-georgia-usa,46
19656,user19656,redwood city-california-usa,51
19664,user19664,katonah-new york-usa,19
19677,user19677,linz-upper austria-austria,31
19680,user19680,powder springs-georgia-usa,43
19681,user19681,del aire-california-usa,44
19686,user19686,bridgeport-connecticut-usa,41
19693,user19693,dresden-sachsen-germany,25
19694,user19694,sicklerville-new jersey-usa,42
19698,user19698,weingarten-baden-wuerttemberg-germany,42
19699,user19699,barcelona-catalunya-spain,39
19703,user19703,ashland-oregon-usa,21
19709,user19709,leesburg-virginia-usa,39
19714,user19714,gresham-oregon-usa,51
19720,user19720,portland-oregon-usa,46
19732,user19732,clarkston-michigan-usa,35
19753,user19753,st.louis-missouri-usa,14
19760,user19760,clemson-south carolina-usa,23
19779,user19779,blenheim-marlborough-new zealand,32
19780,user19780,chigwell-essex-united kingdom,45
19799,user19799,thompson falls-montana-usa,46
19800,user19800,san jose-california-usa,31
19807,user19807,rheinzabern-rheinland-pfalz-germany,35
19812,user19812,chaplin-connecticut-usa,56
19813,user19813,berlin-n/a-germany,35
19815,user19815,garden city-michigan-usa,36
19817,user19817,cologne/köln-nordrhein-westfalen-germany,24
19831,user19831,mount pearl-newfoundland-canada,30
19838,user19838,bellingham-washington-usa,21
19845,user19845,round rock-texas-usa,42
19846,user19846,louisville-kentucky-usa,53
19847,user19847,canberra-australian capital territory-australia,37
19852,user19852,warren-michigan-usa,62
19853,user19853,perth-western australia-australia,39
19856,user19856,los altos-california-usa,48
19857,user19857,troy-alabama-usa,25
19858,user19858,antigonish co-nova scotia-canada,54
19861,user19861,valencia-país valencià-spain,44
19866,user19866,toowoomba-queensland-australia,66
19867,user19867,mississauga-ontario-canada,25
19868,user19868,pacific-missouri-usa,40
19874,user19874,norcross-georgia-usa,15
19875,user19875,astoria-new york-usa,43
19877,user19877,guadalajara-jalisco-mexico,3
19881,user19881,hartford-arkansas-usa,23
19885,user19885,toronto-ontario-canada,60
19886,user19886,mankato-minnesota-usa,41
19887,user19887,toronto-ontario-canada,74
19889,user19889,barcelona-barcelona-spain,32
19892,user19892,wisconsin rapids-wisconsin-usa,17
19897,user19897,brooklyn-new york-usa,56
19898,user19898,bluff-southland-new zealand,22
19900,user19900,barcelona-catalunya-spain,33
19905,user19905,mackay-queensland-australia,16
19920,user19920,huntingdon-england-united kingdom,50
19923,user19923,kevelaer-nordrhein-westfalen-germany,23
19933,user19933,monroe twp-new jersey-usa,12
19935,user19935,edmonton-alberta-canada,58
19945,user19945,dundee-n/a-united kingdom,47
19947,user19947,berlin-berlin-germany,29
19953,user19953,jersey city-new jersey-usa,49
19961,user19961,columbus-ohio-usa,61
19962,user19962,kalamazoo-michigan-usa,20
19969,user19969,antelope-california-usa,44
19970,user19970,san diego-california-usa,34
19972,user19972,mcdonough-georgia-usa,39
19974,user19974,bradford-england-united kingdom,30
19981,user19981,knoxville-tennessee-usa,48
19982,user19982,chicago-illinois-usa,52
19983,user19983,genova-liguria-italy,25
19984,user19984,parma-emilia romagna-italy,19
20005,user20005,albuquerque-new mexico-usa,22
20006,user20006,pamplona-navarra-spain,23
20015,user20015,ketchikan-alaska-usa,26
20017,user20017,genova-italy,40
20029,user20029,troy-michigan-usa,16
20034,user20034,basel-basel-stadt-switzerland,33
20052,user20052,haar-bavaria-germany,43
20054,user20054,rosarito beach-baja california-mexico,42
20055,user20055,le havre-georgia-france,22
20056,user20056,nottingham-england-united kingdom,15
20060,user20060,baltimore-maryland-usa,48
20062,user20062,wieselburg-niederoesterreich-austria,25
20063,user20063,dortmund-nordrhein-westfalen-germany,35
20065,user20065,warendorf-nordrhein-westfalen-germany,36
20071,user20071,essex-england-united kingdom,24
20074,user20074,tampere-n/a-finland,34
20077,user20077,berlin-berlin-germany,38
20086,user20086,canton-michigan-usa,52
20096,user20096,nowra-new south wales-australia,15
20103,user20103,baton rouge-louisiana-usa,50
20104,user20104,lincoln-nebraska-usa,44
20106,user20106,lancaster-pennsylvania-usa,31
20107,user20107,westfield-massachusetts-usa,40
20115,user20115,lansdale-pennsylvania-usa,32
20119,user20119,manchester-new hampshire,51
20120,user20120,columbus-ohio-usa,51
20126,user20126,batavia-ohio-usa,44
20149,user20149,omaha-nebraska-usa,53
20155,user20155,gresham-oregon-usa,59
20161,user20161,columbia-tennessee-usa,50
20164,user20164,burnsville-minnesota-usa,71
20172,user20172,saratoga springs-utah-usa,27
20176,user20176,mcalester-oklahoma-usa,33
20177,user20177,melbourne-,24
20180,user20180,sacramento-california-usa,36
20197,user20197,hamburg-hamburg,27
20201,user20201,grove city-ohio-usa,31
20222,user20222,öhringen-baden-württemberg-germany,33
20223,user20223,barcelona-barcelona-spain,56
20230,user20230,batavia-illinois-usa,80
20234,user20234,bilbao-bizkaia,44
20239,user20239,west end-brisbane-queensland-australia,22
20240,user20240,telde-las  palmas-spain,28
20244,user20244,trier-rheinland-pfalz-germany,28
20250,user20250,moreno valley-california-usa,36
20254,user20254,astoria-new york-usa,33
20265,user20265,tampa-florida-usa,29
20266,user20266,encinitas-california-usa,51
20300,user20300,plantation-florida-usa,30
20306,user20306,portland-oregon-usa,51
20308,user20308,virginia beach-virginia-usa,26
20309,user20309,east peoria-illinois-usa,43
20319,user20319,canyon country-california-usa,26
20323,user20323,wolfenbüttel-niedersachsen-germany,26
20325,user20325,lawrence-kansas-usa,23
20326,user20326,denton-texas-usa,70
20332,user20332,mountain view-california-usa,39
20336,user20336,ballston spa-new york-usa,32
20337,user20337,victoria-british columbia-canada,16
20339,user20339,sydney-new south wales-australia,29
20345,user20345,vancouver-british columbia-canada,22
20347,user20347,st. lô-normandy-france,45
20349,user20349,laramie-wyoming-usa,42
20350,user20350,uss monterey-virginia-usa,29
20361,user20361,st louis-missouri-usa,29
20371,user20371,köln-nordrhein-westfalen-germany,28
20373,user20373,athens-attica-greece,32
20386,user20386,abilene-texas-usa,46
20388,user20388,louisville-colorado-usa,40
20389,user20389,massillon-ohio-usa,32
20390,user20390,jena-thueringen-germany,37
20391,user20391,bismarck-north dakota-usa,16
20397,user20397,austin-texas-usa,25
20401,user20401,graz-steiermark-austria,25
20407,user20407,paris-paris-france,19
20409,user20409,livermore-california-usa,51
20413,user20413,medford-minnesota-usa,44
20415,user20415,keene-new hampshire-usa,38
20418,user20418,new york-new york-usa,21
20427,user20427,wien-wien-austria,24
20432,user20432,boca raton-florida-usa,69
20435,user20435,fairhope-alabama-usa,62
20445,user20445,duluth-minnesota-usa,40
20446,user20446,christchurch-canterbury-new zealand,38
20449,user20449,ozark-missouri-usa,33
20450,user20450,bombay-mah-india,1
20453,user20453,minnedosa-manitoba-canada,31
20456,user20456,charlottesville-virginia-usa,29
20457,user20457,luling-louisiana-usa,40
20458,user20458,houma-louisiana,65
20460,user20460,franklin-virginia-usa,37
20482,user20482,san francisco-california-usa,57
20493,user20493,austin-texas-usa,44
20499,user20499,roma-lazio-italy,40
20500,user20500,madison-new jersey-usa,34
20501,user20501,hamburg-hamburg-germany,30
20508,user20508,merion-pennsylvania-usa,19
20512,user20512,raleigh-north carolina-usa,30
20516,user20516,northam-bideford-england-united kingdom,59
20525,user20525,waterloo-ontario-canada,21
20534,user20534,erie-pennsylvania-usa,16
20539,user20539,baltimore-maryland-usa,36
20541,user20541,portland-oregon-usa,14
20546,user20546,coral springs-florida-usa,14
20548,user20548,macomb twp.-michigan-usa,15
20557,user20557,fort worth-texas-usa,21
20561,user20561,baltimore-maryland-usa,40
20564,user20564,manchester-england-united kingdom,30
20565,user20565,pratt-kansas-usa,44
20570,user20570,kansas city-missouri-usa,40
20577,user20577,columbia-missouri-usa,34
20583,user20583,spring-texas-usa,34
20588,user20588,dawson creek-british columbia-canada,25
20592,user20592,vista-california-usa,34
20595,user20595,bloomer-wisconsin-usa,39
20601,user20601,bozeman-montana-usa,19
20612,user20612,new york-new york-usa,40
20618,user20618,pickens-south carolina-usa,40
20620,user20620,shaker heights-ohio-usa,16
20628,user20628,billings-montana-usa,64
20631,user20631,boston-massachusetts-usa,33
20635,user20635,berkeley-california-usa,24
20640,user20640,brisbane-queensland-australia,40
20646,user20646,portland-oregon-usa,48
20648,user20648,chicago-illinois-usa,24
20656,user20656,paris-n/a-france,33
20664,user20664,los angeles-california-usa,32
20665,user20665,lünen-nordrhein-westfalen-germany,16
20666,user20666,lleida-arizona-lleida,35
20671,user20671,blacksburg-virginia-usa,40
20680,user20680,los angeles-california-usa,41
20688,user20688,gavà-barcelona (catalunya)-spain,104
20694,user20694,hamburg-hamburg-germany,22
20701,user20701,orleans-ontario-canada,49
20706,user20706,birmingham-alabama-usa,28
20707,user20707,san francisco-california-usa,25
20729,user20729,vancouver-british columbia-canada,32
20730,user20730,centreville-virginia-usa,34
20738,user20738,mexico-missouri-usa,35
20739,user20739,tulsa-oklahoma-usa,61
20751,user20751,bay minette-,49
20767,user20767,croydon park-new south wales-australia,35
20775,user20775,pewee valley-kentucky-usa,44
20776,user20776,bates city-missouri-usa,26
20781,user20781,barcelona-catalunya-spain,44
20784,user20784,pocomoke-maryland-usa,50
20787,user20787,austin-texas-usa,30
20794,user20794,great barrington-massachusetts-usa,31
20799,user20799,orange-california-usa,72
20801,user20801,rio de janeiro-rio de janeiro-brazil,29
20804,user20804,hendersonville-north carolina-usa,56
20814,user20814,vancouver-british columbia-canada,60
20825,user20825,vancouver-british columbia-canada,47
20829,user20829,portland-oregon-usa,24
20833,user20833,montreal-quebec-canada,37
20839,user20839,port coquitlam-british columbia-canada,75
20843,user20843,genova-liguria-italy,48
20845,user20845,berlin-berlin-germany,0
20848,user20848,esslingen-baden-wuerttemberg-germany,20
20851,user20851,lübeck-schleswig-holstein-germany,0
20853,user20853,nürnberg-,0
20857,user20857,stuttgart-baden-wuerttemberg-germany,244
20858,user20858,siegburg-nordrhein-westfalen-germany,24
20859,user20859,tübingen-baden-württemberg-germany,0
20860,user20860,las vegas-nevada-usa,62
20863,user20863,tucson-arizona-usa,53
20864,user20864,san antonio-texas-usa,14
20870,user20870,maple-ontario-canada,57
20879,user20879,west point-georgia-usa,24
20886,user20886,saskatoon-saskatchewan-canada,34
20887,user20887,annapolis-maryland-usa,47
20896,user20896,bloomington-indiana-usa,46
20899,user20899,hatfield-pennsylvania-usa,19
20904,user20904,edmonton-alberta-canada,36
20911,user20911,katy-texas-usa,50
20912,user20912,istanbul-n/a-turkey,25
